Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Mach and Elec,Export,Export(US$ Mil),         420987.85,         371216.41,         415846.36,         424131.65,         408059.81,         391011.15,         411539.65,         430407.06,         417862.35,         419312.90,         411937.89,         377107.38,         318354.22,         417528.71,         399188.29,         376327.86,         324702.12,         300204.53,         277933.84,         274322.27,         303985.70,         352773.00,         295098.05,         278171.59,         284021.90,         250197.22,         231592.09,         197210.01,         169919.16,         156117.55,         146025.95,          16445.78,          14697.17,
,...,...,Development,GDP (current US$ Mil),,       22587300.01,       23182285.20,       22340938.60,       21199387.14,       20279970.34,       19801463.93,       19339327.56,       18637912.37,       18031752.02,       17342220.43,       16616030.62,       15830214.17,       16272813.77,       15927446.06,       15140020.22,       14214616.96,       13244904.09,       12357971.05,       11701005.62,       11324483.67,       11000599.10,       10312400.83,        9699948.95,        9235474.28,        8704363.78,        8245811.37,        7867242.44,        7437550.12,        7114394.59,        6770092.08,        6558665.95,        6208137.24,        5745207.45
,World,Metals,Export,Export(US$ Mil),         117132.33,          85579.72,          98365.57,         108502.75,         100861.82,          91396.34,          98740.04,         112716.12,         111824.08,         115924.95,         118831.10,         100033.44,          76827.94,         116835.39,         106940.09,          90607.45,          71490.08,          60352.23,          48056.27,          44644.72,          44464.61,          49267.47,          42218.49,          43273.68,          44792.95,          41385.63,          41373.08,          32437.07,          28496.06,          28155.70,          28918.64,          10172.71,          10246.53,
,World,All Products,Tariff,Duty Free Imports (US$ Thousand),     2162823948.91,     1802553346.75,     1911302909.96,     1956573238.25,     1764500985.56,     1744442935.26,     1772912907.80,     1853258969.94,     1766071439.34,     1748683365.12,     1744914583.52,     1530990171.14,     1223920658.22,     1663933048.93,     1511859595.18,     1460987261.09,     1285163621.41,     1149278558.31,      956458158.89,      847577373.30,      843054385.84,      900855423.61,      750884681.51,      450390493.69,      436655803.70,      359943541.63,      343711707.97,,      213385530.74,      130128121.93,      117712687.42,      116962619.00,      133110207.64,
,World,Stone and Glass,Export,Export(US$ Mil),         113818.91,          90455.33,          92293.08,          93884.88,          90629.78,          88081.45,          89117.24,          98083.01,         105889.00,         105740.14,         108487.16,          81430.37,          57860.60,          74446.29,          60591.23,          49465.68,          36708.66,          31385.09,          26567.23,          23728.82,          24993.78,          26589.59,          22442.87,          21379.00,          21613.21,          21243.43,          18487.56,          17946.87,          19922.36,          14449.34,          13108.70,           2973.18,           3091.90,
,World,Intermediate goods,Import,Import(US$ Mil),         598731.71,         476338.66,         470606.26,         481907.47,         432216.84,         417231.25,         430142.18,         457035.40,         422440.90,         426488.47,         436394.27,         365112.36,         289829.59,         409880.00,         375400.70,         364880.83,         320659.49,         284932.32,         229812.00,         214625.11,         208161.32,         220337.48,         197613.86,         189132.49,         177007.17,         160052.04,         152672.51,         133910.87,         114354.20,         105417.67,          99817.13,          19284.73,          18823.32,
,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         378009.55,         284373.50,         335698.02,         337480.78,         318579.79,         296447.89,         313551.81,         364968.82,         346041.49,         338265.37,         331755.02,         289418.96,         236480.91,         353782.67,         331601.97,         316556.51,         302195.42,         267804.20,         233380.46,         220072.35,         227244.27,         241728.90,         205020.27,         181853.78,         176882.02,         161108.66,         151431.55,         135932.27,         116696.39,         104064.38,          95501.39,          95219.06,          85338.10,
,Canada,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         306926.86,         255021.73,         292339.86,         299745.68,         282450.90,         266702.14,         280582.62,         312371.61,         300685.75,         292567.81,         281237.17,         249248.67,         204720.83,         260890.17,         248408.65,         230244.13,         211895.29,         189878.78,         169920.17,         160918.22,         163421.12,         178919.99,         163903.55,         154148.09,         150120.42,         132579.56,         126021.80,         114255.19,         100188.90,          90155.34,          85119.47,,,
,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,         239784.27,         198602.74,         230854.90,         235864.28,         223289.54,         210601.54,         223783.97,         252504.37,         241298.82,         234676.89,         223797.59,         198242.76,         164951.31,         214861.87,         207257.61,         192942.44,         178395.77,         160827.01,         145755.35,         139278.67,         140999.71,         154497.37,         144425.24,         137306.13,         133547.62,         114535.73,         110261.03,         100226.30,          88041.70,          79822.73,          75265.21,          75233.70,          74532.78,
,World,All Products,Import,Imports (in US$ Mil),        3425432.23,        2811490.45,        3022240.78,        3072447.54,        2839399.89,        2650426.51,        2733728.20,        2874905.53,        2728690.91,        2737694.96,        2715079.34,        2361338.23,        1924151.47,        2574742.98,        2398900.55,        2270325.22,        2050281.07,        1799177.92,        1543209.76,        1422535.89,        1362523.89,        1458021.22,        1274774.98,        1145722.65,        1095623.51,         988232.70,         935825.74,         837215.35,         734484.65,         675936.65,         627037.72,         116508.71,         113908.35,
